trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
803,False,"{'a': 0.002, 'e': 0.017951913959130546}",20,11,18.965560098322708,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.002, 'e': 0.017862154389334892}",20,9,19.333715402218523,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.002, 'e': 0.017772843617388217}",20,9,16.803235132138703,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.002, 'e': 0.017683979399301275}",20,12,15.00431910109548,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.002, 'e': 0.01759555950230477}",25,17,14.90847142085243,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.002, 'e': 0.017507581704793246}",25,13,23.9174005701191,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.002, 'e': 0.01742004379626928}",30,22,14.241581451049711,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.002, 'e': 0.017332943577287933}",25,17,15.054209887437839,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.002, 'e': 0.017246278859401495}",30,16,29.359785675976553,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.002, 'e': 0.017160047465104484}",30,17,24.639256950942993,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.002, 'e': 0.017074247227778963}",30,18,19.467868272876924,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.002, 'e': 0.01698887599164007}",20,16,8.666090025092151,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.002, 'e': 0.01690393161168187}",20,12,12.105188434324116,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.002, 'e': 0.016819411953623457}",25,6,30.13464772219343,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.002, 'e': 0.01673531489385534}",20,5,26.10664859015338,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.002, 'e': 0.016651638319386063}",20,7,11.438590632515288,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
819,False,"{'a': 0.002, 'e': 0.016568380127789134}",30,16,19.703416008149894,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.002, 'e': 0.01648553822715019}",20,7,22.07238387347236,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.002, 'e': 0.016403110536014436}",20,9,15.543836051571477,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.002, 'e': 0.016321094983334363}",25,0,35.599347649778636,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
823,False,"{'a': 0.002, 'e': 0.016239489508417693}",25,8,30.901644811374535,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.002, 'e': 0.016158292060875604}",20,8,21.835635678472215,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.002, 'e': 0.016077500600571226}",25,20,9.280761246504753,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.002, 'e': 0.01599711309756837}",35,20,28.241794238000967,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.002, 'e': 0.01591712753208053}",25,16,14.512165861945551,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.002, 'e': 0.015837541894420125}",25,13,23.6506448547817,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.002, 'e': 0.015758354184948024}",25,17,12.397771208687795,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.002, 'e': 0.015679562414023285}",35,23,9.07970987065587,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
831,False,"{'a': 0.002, 'e': 0.015601164601953169}",35,21,29.682515990115473,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.002, 'e': 0.015523158778943402}",30,15,28.926899081712744,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.002, 'e': 0.015445542985048685}",20,2,30.19993003398039,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.002, 'e': 0.015368315270123441}",25,2,27.92324517086164,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.002, 'e': 0.015291473693772824}",20,14,9.409133952503431,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.002, 'e': 0.01521501632530396}",25,2,28.68769705518979,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
837,False,"{'a': 0.002, 'e': 0.01513894124367744}",20,2,15.558505194152,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
838,False,"{'a': 0.002, 'e': 0.015063246537459054}",30,18,22.893995435415263,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.002, 'e': 0.014987930304771758}",20,6,25.22796113764658,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.002, 'e': 0.0149129906532479}",20,10,5.155811351103939,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
841,False,"{'a': 0.002, 'e': 0.01483842569998166}",25,11,21.973165372418723,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.002, 'e': 0.01476423357148175}",25,10,29.592955833398413,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.002, 'e': 0.014690412403624342}",20,8,22.943340240821346,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.002, 'e': 0.01461696034160622}",30,16,23.98040049518027,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.002, 'e': 0.01454387553989819}",20,7,23.77218255440847,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.002, 'e': 0.014471156162198698}",25,15,18.563844766820047,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.002, 'e': 0.014398800381387704}",25,5,11.22787368243161,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
848,False,"{'a': 0.002, 'e': 0.014326806379480765}",30,17,28.41914505248922,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.002, 'e': 0.014255172347583361}",25,17,12.78229620792748,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.002, 'e': 0.014183896485845445}",25,14,17.379450001731087,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.002, 'e': 0.014112977003416217}",25,17,13.241007594187963,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.002, 'e': 0.014042412118399137}",30,15,28.630640328732824,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.002, 'e': 0.013972200057807142}",35,0,54.77312018215642,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
854,False,"{'a': 0.002, 'e': 0.013902339057518105}",20,16,6.734948818469551,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.002, 'e': 0.013832827362230515}",20,8,22.487089311261897,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.002, 'e': 0.013763663225419363}",30,15,22.011409822558107,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.002, 'e': 0.013694844909292266}",20,8,21.30267689756217,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.002, 'e': 0.013626370684745804}",30,14,30.33787416046068,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.002, 'e': 0.013558238831322074}",25,20,10.849875191140045,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.002, 'e': 0.013490447637165464}",20,5,26.363547699101552,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.002, 'e': 0.013422995398979638}",20,6,23.707336305179776,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.002, 'e': 0.01335588042198474}",25,8,28.570608906836135,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.002, 'e': 0.013289101019874815}",20,14,3.1832015281145027,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.002, 'e': 0.01322265551477544}",20,13,10.025054837772604,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.002, 'e': 0.013156542237201564}",20,15,-12.319162392269686,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
866,False,"{'a': 0.002, 'e': 0.013090759526015556}",20,9,19.44657219694746,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.002, 'e': 0.013025305728385478}",20,6,24.016684072705786,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.002, 'e': 0.01296017919974355}",30,23,-26.76123470648543,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
869,False,"{'a': 0.002, 'e': 0.012895378303744832}",20,13,14.335261096576202,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.002, 'e': 0.012830901412226108}",25,16,14.764331590107423,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.002, 'e': 0.012766746905164978}",20,11,17.7638452420208,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.002, 'e': 0.012702913170639152}",20,12,12.900336498797584,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.002, 'e': 0.012639398604785957}",25,18,13.434119613947436,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.002, 'e': 0.012576201611762027}",25,17,18.029289195540485,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.002, 'e': 0.012513320603703217}",20,14,11.656223054483792,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.002, 'e': 0.0124507540006847}",20,2,25.535850802978313,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.002, 'e': 0.012388500230681276}",20,9,12.994697081281636,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.002, 'e': 0.01232655772952787}",20,12,13.477379493591702,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.002, 'e': 0.012264924940880231}",20,15,8.374559859035033,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.002, 'e': 0.01220360031617583}",35,21,23.00179815117589,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.002, 'e': 0.012142582314594952}",20,14,12.73679192098557,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.002, 'e': 0.012081869403021975}",25,13,21.252579218981747,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.002, 'e': 0.012021460056006865}",25,10,26.122319586265085,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.002, 'e': 0.011961352755726832}",25,16,18.927925480358002,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.002, 'e': 0.011901545991948198}",25,11,23.151150911735854,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.002, 'e': 0.011842038261988456}",20,5,22.78651422756647,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.002, 'e': 0.011782828070678514}",30,20,19.65687456536466,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.002, 'e': 0.011723913930325121}",20,5,23.011563445762008,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.002, 'e': 0.011665294360673496}",20,8,21.575511757290574,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.002, 'e': 0.011606967888870128}",25,6,29.590105487016242,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.002, 'e': 0.011548933049425779}",20,10,18.91645920483137,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.002, 'e': 0.011491188384178648}",20,15,10.111084306369008,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.002, 'e': 0.011433732442257755}",25,10,32.286922359657055,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.002, 'e': 0.011376563780046466}",30,17,21.642961650087013,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.002, 'e': 0.011319680961146234}",20,8,22.795187999401186,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.002, 'e': 0.011263082556340504}",20,14,12.558492232178018,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.002, 'e': 0.0112067671435588}",20,11,18.325661903158224,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.002, 'e': 0.011150733307841006}",20,12,16.181087793063785,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.002, 'e': 0.011094979641301801}",20,7,24.815272731382194,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.002, 'e': 0.011039504743095292}",30,19,24.3605851130909,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.002, 'e': 0.010984307219379815}",20,9,19.42940443571246,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.002, 'e': 0.010929385683282916}",20,3,25.454106791580603,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.002, 'e': 0.010874738754866503}",20,12,15.610890629989568,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.002, 'e': 0.01082036506109217}",20,8,19.78906433248824,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.002, 'e': 0.010766263235786708}",20,12,12.149049591940727,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.002, 'e': 0.010712431919607775}",25,0,36.59943441922199,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
907,False,"{'a': 0.002, 'e': 0.010658869760009735}",20,16,6.541121012151928,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.002, 'e': 0.010605575411209687}",30,16,28.072258245028294,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.002, 'e': 0.010552547534153639}",30,12,30.42597713772053,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.002, 'e': 0.01049978479648287}",20,6,27.37780454335767,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.002, 'e': 0.010447285872500456}",20,15,8.16842877226734,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.002, 'e': 0.010395049443137953}",25,14,17.22496293498606,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.002, 'e': 0.010343074195922264}",25,17,15.327324567273507,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.002, 'e': 0.010291358824942653}",20,15,8.34713301393062,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.002, 'e': 0.010239902030817939}",20,13,11.653836192091315,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.002, 'e': 0.01018870252066385}",25,7,33.60477054867654,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.002, 'e': 0.010137759008060531}",20,6,24.130318073538014,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.002, 'e': 0.010087070213020228}",20,10,18.321385074911063,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.002, 'e': 0.010036634861955126}",20,14,13.408449717605354,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.002, 'e': 0.00998645168764535}",30,6,42.60328222560366,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.002, 'e': 0.009936519429207124}",25,11,27.740593522728318,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.002, 'e': 0.009886836832061088}",25,7,32.59550195186396,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.002, 'e': 0.009837402647900784}",20,13,11.17828310400028,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.002, 'e': 0.00978821563466128}",30,23,13.717062676064955,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.002, 'e': 0.009739274556487973}",20,16,8.42265061602255,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.002, 'e': 0.009690578183705532}",30,21,17.320783367901893,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.002, 'e': 0.009642125292787004}",30,20,19.841009155437956,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.002, 'e': 0.00959391466632307}",25,14,6.672443869641354,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
929,False,"{'a': 0.002, 'e': 0.009545945092991455}",20,13,12.93739066150274,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.002, 'e': 0.009498215367526498}",20,7,27.218471163502073,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
931,False,"{'a': 0.002, 'e': 0.009450724290688864}",20,6,25.72376353854539,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.002, 'e': 0.00940347066923542}",20,15,11.262476739421588,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.002, 'e': 0.009356453315889243}",20,8,22.469445018698313,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.002, 'e': 0.009309671049309796}",30,17,21.45467790212893,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.002, 'e': 0.009263122694063248}",25,15,19.6025767267579,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.002, 'e': 0.009216807080592932}",25,11,28.79153577640477,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.002, 'e': 0.009170723045189967}",35,21,24.24537751713483,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.002, 'e': 0.009124869429964017}",30,23,12.383327792431514,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.002, 'e': 0.009079245082814196}",20,13,0.5915952078778612,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
940,False,"{'a': 0.002, 'e': 0.009033848857400125}",35,1,48.33293581070148,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.002, 'e': 0.008988679613113126}",20,14,9.112816721402307,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.002, 'e': 0.008943736215047559}",20,7,22.905159367165663,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.002, 'e': 0.008899017533972322}",25,17,12.84531256549652,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.002, 'e': 0.00885452244630246}",20,14,10.04178467827139,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.002, 'e': 0.008810249834070947}",25,14,21.99904489815617,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.002, 'e': 0.008766198584900593}",35,18,31.91455999578765,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.002, 'e': 0.00872236759197609}",20,11,18.270612977434734,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.002, 'e': 0.008678755754016209}",20,9,20.738489037647156,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.002, 'e': 0.008635361975246128}",20,1,29.17514623272294,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.002, 'e': 0.008592185165369897}",30,22,17.380795055731586,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.002, 'e': 0.008549224239543048}",20,12,13.09796342815905,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.002, 'e': 0.008506478118345333}",25,10,29.4973268632181,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.002, 'e': 0.008463945727753606}",30,17,23.21784514063556,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.002, 'e': 0.008421625999114838}",30,19,16.87854952603703,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.002, 'e': 0.008379517869119264}",25,13,23.796322363699787,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.002, 'e': 0.008337620279773668}",30,18,21.57817516871257,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.002, 'e': 0.008295932178374798}",30,19,20.399866706296343,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.002, 'e': 0.008254452517482925}",20,13,13.061281465762626,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.002, 'e': 0.00821318025489551}",20,0,33.509392546146444,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.002, 'e': 0.008172114353621033}",25,0,39.14274795493344,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
961,False,"{'a': 0.002, 'e': 0.008131253781852928}",20,7,25.364153778385635,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.002, 'e': 0.008090597512943663}",30,15,29.312507988419163,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.002, 'e': 0.008050144525378944}",20,5,20.659160310787687,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.002, 'e': 0.00800989380275205}",20,8,24.533140495311827,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.002, 'e': 0.007969844333738289}",20,0,31.416208770566406,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
966,False,"{'a': 0.002, 'e': 0.007929995112069599}",20,10,18.514641130296123,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.002, 'e': 0.00789034513650925}",20,12,13.430556642847453,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.002, 'e': 0.007850893410826704}",35,19,32.6112855191071,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.002, 'e': 0.00781163894377257}",30,15,28.077703420736636,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.002, 'e': 0.007772580749053707}",20,4,26.465210401636995,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.002, 'e': 0.007733717845308439}",30,16,29.47205991214779,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.002, 'e': 0.007695049256081897}",25,18,13.588053017972788,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.002, 'e': 0.007656574009801487}",25,13,19.793264422143604,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.002, 'e': 0.00761829113975248}",30,16,26.71891443166958,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.002, 'e': 0.0075801996840537175}",25,13,21.738489738341524,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.002, 'e': 0.007542298685633449}",25,0,44.60060307200337,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
977,False,"{'a': 0.002, 'e': 0.007504587192205281}",20,11,15.934461451965902,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.002, 'e': 0.007467064256244255}",25,9,28.435830336380143,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.002, 'e': 0.007429728934963033}",30,14,28.36507851037309,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.002, 'e': 0.007392580290288218}",20,14,11.79052011442162,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.002, 'e': 0.007355617388836777}",20,0,27.770360458849446,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.002, 'e': 0.007318839301892593}",20,9,20.49424130651817,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.002, 'e': 0.00728224510538313}",20,3,26.1166900024628,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.002, 'e': 0.007245833879856214}",25,17,10.105940516734988,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.002, 'e': 0.007209604710456933}",25,11,26.417277603113998,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.002, 'e': 0.007173556686904649}",25,14,21.517537669061312,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.002, 'e': 0.007137688903470126}",20,4,27.065826389820725,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.002, 'e': 0.007102000458952775}",25,13,24.68785027268407,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
