trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
739,False,"{'a': 0.002, 'e': 0.024741930939380145}",25,17,15.15312578439181,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
740,False,"{'a': 0.002, 'e': 0.024618221284683245}",20,10,15.375079026182853,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
741,False,"{'a': 0.002, 'e': 0.024495130178259827}",25,0,36.614611883941855,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
742,False,"{'a': 0.002, 'e': 0.024372654527368528}",35,17,33.451880246444524,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.002, 'e': 0.024250791254731688}",20,13,12.221707501327735,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
744,False,"{'a': 0.002, 'e': 0.02412953729845803}",25,18,13.627493761369129,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
745,False,"{'a': 0.002, 'e': 0.024008889611965737}",20,6,17.807700203395466,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
746,False,"{'a': 0.002, 'e': 0.02388884516390591}",20,7,26.414685994178054,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.002, 'e': 0.02376940093808638}",30,17,24.78887850107635,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
748,False,"{'a': 0.002, 'e': 0.02365055393339595}",20,6,28.757783823862795,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
749,False,"{'a': 0.002, 'e': 0.02353230116372897}",25,10,23.957400776696662,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
750,False,"{'a': 0.002, 'e': 0.023414639657910324}",25,18,12.398419156667067,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
751,False,"{'a': 0.002, 'e': 0.02329756645962077}",25,11,-14.329045182990749,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
752,False,"{'a': 0.002, 'e': 0.023181078627322667}",20,15,9.603230709295445,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
753,False,"{'a': 0.002, 'e': 0.023065173234186054}",25,13,19.00364690711207,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.002, 'e': 0.022949847368015124}",20,16,6.173323127981751,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.002, 'e': 0.022835098131175048}",25,18,15.142011179579583,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.002, 'e': 0.022720922640519173}",20,8,24.66414025964368,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
757,False,"{'a': 0.002, 'e': 0.022607318027316577}",30,0,47.51463836364687,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
758,False,"{'a': 0.002, 'e': 0.022494281437179995}",20,0,29.28901897884021,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
759,False,"{'a': 0.002, 'e': 0.022381810029994093}",20,16,8.870660515880473,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.002, 'e': 0.022269900979844125}",25,8,33.366849274241424,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.002, 'e': 0.0221585514749449}",25,10,27.261777445851187,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.002, 'e': 0.022047758717570178}",20,10,19.108765629755467,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
763,False,"{'a': 0.002, 'e': 0.021937519923982327}",30,16,28.519644454965217,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
764,False,"{'a': 0.002, 'e': 0.021827832324362414}",20,16,4.859824985209985,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
765,False,"{'a': 0.002, 'e': 0.021718693162740603}",25,16,13.60849079756052,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
766,False,"{'a': 0.002, 'e': 0.0216100996969269}",20,0,22.93139754717567,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
767,False,"{'a': 0.002, 'e': 0.021502049198442265}",25,15,20.26292245036915,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
768,False,"{'a': 0.002, 'e': 0.021394538952450054}",25,13,24.678177065412935,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.002, 'e': 0.021287566257687802}",20,13,11.06063715507059,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.002, 'e': 0.021181128426399364}",20,5,30.641477807088034,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
771,False,"{'a': 0.002, 'e': 0.021075222784267367}",20,0,28.117605639330627,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
772,False,"{'a': 0.002, 'e': 0.02096984667034603}",20,6,27.009005217212568,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.002, 'e': 0.0208649974369943}",20,12,15.445114197894522,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.002, 'e': 0.02076067244980933}",20,11,5.677848845281534,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
775,False,"{'a': 0.002, 'e': 0.02065686908756028}",20,13,15.667440360974055,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
776,False,"{'a': 0.002, 'e': 0.02055358474212248}",25,17,17.29604135373689,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.002, 'e': 0.020450816818411866}",30,12,13.748784464980082,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
778,False,"{'a': 0.002, 'e': 0.020348562734319807}",25,0,41.431688036550504,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
779,False,"{'a': 0.002, 'e': 0.02024681992064821}",20,6,22.45650041003264,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
780,False,"{'a': 0.002, 'e': 0.02014558582104497}",20,12,16.226487223273963,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
781,False,"{'a': 0.002, 'e': 0.020044857891939744}",30,17,26.32372933793434,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.002, 'e': 0.019944633602480045}",30,0,48.60034278270534,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
783,False,"{'a': 0.002, 'e': 0.019844910434467643}",20,7,19.584293587812645,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.002, 'e': 0.019745685882295305}",25,3,30.95421387292517,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.002, 'e': 0.019646957452883827}",35,16,30.98753225731767,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.002, 'e': 0.019548722665619408}",25,8,-5.114629644772697,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
787,False,"{'a': 0.002, 'e': 0.019450979052291314}",20,13,-27.31990527263652,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
788,False,"{'a': 0.002, 'e': 0.019353724157029857}",20,7,25.571118225191668,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.002, 'e': 0.019256955536244708}",20,8,25.49061082670312,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
790,False,"{'a': 0.002, 'e': 0.019160670758563484}",25,4,38.01972287144208,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.002, 'e': 0.019064867404770664}",20,3,18.295577314272577,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
792,False,"{'a': 0.002, 'e': 0.018969543067746814}",20,15,4.41239956604154,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.002, 'e': 0.01887469535240808}",25,11,30.165575059229287,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
794,False,"{'a': 0.002, 'e': 0.018780321875646037}",20,8,24.15311581480089,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.002, 'e': 0.01868642026626781}",25,17,12.954556111538139,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.002, 'e': 0.01859298816493647}",25,10,27.717893344037982,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
797,False,"{'a': 0.002, 'e': 0.018500023224111786}",25,17,13.421330784810205,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.002, 'e': 0.018407523107991226}",20,0,32.03421092728053,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
799,False,"{'a': 0.002, 'e': 0.01831548549245127}",25,11,22.717200852078385,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.002, 'e': 0.018223908064989015}",25,8,31.42048332673739,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
801,False,"{'a': 0.002, 'e': 0.01813278852466407}",25,15,17.59612504394437,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.002, 'e': 0.01804212458204075}",20,16,7.681841591381135,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.002, 'e': 0.017951913959130546}",20,3,29.265912815837563,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.002, 'e': 0.017862154389334892}",20,8,23.879595950243242,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.002, 'e': 0.017772843617388217}",20,13,13.192966851625687,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.002, 'e': 0.017683979399301275}",20,16,5.075331803530851,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.002, 'e': 0.01759555950230477}",25,20,7.501851201248942,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.002, 'e': 0.017507581704793246}",20,0,34.66083525470611,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
809,False,"{'a': 0.002, 'e': 0.01742004379626928}",20,0,33.8519281306175,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
810,False,"{'a': 0.002, 'e': 0.017332943577287933}",20,10,17.098738126247802,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.002, 'e': 0.017246278859401495}",25,8,28.526582390642485,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
812,False,"{'a': 0.002, 'e': 0.017160047465104484}",30,24,12.554161136868858,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
813,False,"{'a': 0.002, 'e': 0.017074247227778963}",25,16,16.46295908306605,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.002, 'e': 0.01698887599164007}",25,13,24.201961510918498,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.002, 'e': 0.01690393161168187}",30,24,12.894805793258545,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.002, 'e': 0.016819411953623457}",20,14,8.886877769636541,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.002, 'e': 0.01673531489385534}",20,16,10.643208273718052,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.002, 'e': 0.016651638319386063}",20,10,18.22498227666914,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.002, 'e': 0.016568380127789134}",25,15,19.054567103603166,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
820,False,"{'a': 0.002, 'e': 0.01648553822715019}",20,10,18.3364427689353,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
821,False,"{'a': 0.002, 'e': 0.016403110536014436}",35,23,25.13810930348309,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.002, 'e': 0.016321094983334363}",20,10,18.96478747634088,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.002, 'e': 0.016239489508417693}",20,12,14.590156167066937,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.002, 'e': 0.016158292060875604}",25,8,19.64897614486363,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
825,False,"{'a': 0.002, 'e': 0.016077500600571226}",20,12,14.618449066585839,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.002, 'e': 0.01599711309756837}",25,17,16.03442526530649,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.002, 'e': 0.01591712753208053}",20,3,25.612874044800755,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.002, 'e': 0.015837541894420125}",25,13,20.850661398888313,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.002, 'e': 0.015758354184948024}",20,11,15.762423345234232,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.002, 'e': 0.015679562414023285}",20,0,18.99287785530473,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
831,False,"{'a': 0.002, 'e': 0.015601164601953169}",20,8,29.352334676664164,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.002, 'e': 0.015523158778943402}",20,16,6.856718395969143,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.002, 'e': 0.015445542985048685}",25,12,22.735848092014578,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.002, 'e': 0.015368315270123441}",25,7,30.07192637776468,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.002, 'e': 0.015291473693772824}",30,21,17.64652421854681,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.002, 'e': 0.01521501632530396}",20,2,31.509430310160248,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.002, 'e': 0.01513894124367744}",25,20,8.650818828867202,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.002, 'e': 0.015063246537459054}",20,13,15.318023683652235,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.002, 'e': 0.014987930304771758}",20,11,14.917752356826359,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.002, 'e': 0.0149129906532479}",25,15,10.227236153871452,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.002, 'e': 0.01483842569998166}",30,10,30.13086311976025,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.002, 'e': 0.01476423357148175}",20,14,12.066077537638755,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.002, 'e': 0.014690412403624342}",30,19,25.706444762791307,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.002, 'e': 0.01461696034160622}",20,8,22.3859881915862,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.002, 'e': 0.01454387553989819}",25,5,31.97804111127221,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.002, 'e': 0.014471156162198698}",20,0,32.78942314106523,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
847,False,"{'a': 0.002, 'e': 0.014398800381387704}",20,13,13.8390226278697,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.002, 'e': 0.014326806379480765}",20,16,6.666116611157408,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.002, 'e': 0.014255172347583361}",25,13,26.439720640719173,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.002, 'e': 0.014183896485845445}",20,0,35.173354597293645,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
851,False,"{'a': 0.002, 'e': 0.014112977003416217}",20,13,12.579438473579716,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.002, 'e': 0.014042412118399137}",20,15,8.539117119341013,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.002, 'e': 0.013972200057807142}",20,13,14.554096404267627,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.002, 'e': 0.013902339057518105}",25,17,17.563745108601346,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.002, 'e': 0.013832827362230515}",35,25,18.75743836793331,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.002, 'e': 0.013763663225419363}",30,4,43.33271538106818,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.002, 'e': 0.013694844909292266}",20,16,7.569866138051956,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.002, 'e': 0.013626370684745804}",25,12,23.86328741883386,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.002, 'e': 0.013558238831322074}",25,8,33.9664114671633,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.002, 'e': 0.013490447637165464}",30,18,22.36137603821599,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.002, 'e': 0.013422995398979638}",20,0,31.36470285888533,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
862,False,"{'a': 0.002, 'e': 0.01335588042198474}",20,12,14.806916544065649,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.002, 'e': 0.013289101019874815}",25,17,8.57191098570594,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.002, 'e': 0.01322265551477544}",25,8,25.28086894851613,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
865,False,"{'a': 0.002, 'e': 0.013156542237201564}",30,23,12.675865052040583,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.002, 'e': 0.013090759526015556}",20,16,9.932181324464265,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.002, 'e': 0.013025305728385478}",20,10,18.901885272448002,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.002, 'e': 0.01296017919974355}",20,7,22.77342019583722,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.002, 'e': 0.012895378303744832}",20,9,20.85816220507364,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.002, 'e': 0.012830901412226108}",25,19,15.116862236537298,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.002, 'e': 0.012766746905164978}",25,17,14.986331470661053,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.002, 'e': 0.012702913170639152}",20,8,21.70165848611034,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.002, 'e': 0.012639398604785957}",20,13,14.151873762017166,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.002, 'e': 0.012576201611762027}",35,23,20.614762330056532,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.002, 'e': 0.012513320603703217}",20,13,10.480751276770564,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.002, 'e': 0.0124507540006847}",20,13,14.054543117307396,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.002, 'e': 0.012388500230681276}",20,6,24.306167498907097,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.002, 'e': 0.01232655772952787}",20,11,13.594450698017418,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.002, 'e': 0.012264924940880231}",25,17,15.882745253935678,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.002, 'e': 0.01220360031617583}",20,13,10.367630251894438,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.002, 'e': 0.012142582314594952}",20,8,20.879167186905192,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.002, 'e': 0.012081869403021975}",25,20,8.789797904384818,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.002, 'e': 0.012021460056006865}",20,0,30.81660809616497,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
884,False,"{'a': 0.002, 'e': 0.011961352755726832}",30,18,20.745410261842412,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.002, 'e': 0.011901545991948198}",30,7,18.025251072238294,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
886,False,"{'a': 0.002, 'e': 0.011842038261988456}",20,9,19.270248909696697,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.002, 'e': 0.011782828070678514}",25,15,20.390712224492777,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.002, 'e': 0.011723913930325121}",20,12,12.702638959543485,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.002, 'e': 0.011665294360673496}",20,11,17.64845936887795,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.002, 'e': 0.011606967888870128}",30,22,17.197054973888598,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.002, 'e': 0.011548933049425779}",25,16,6.5810891890040875,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
892,False,"{'a': 0.002, 'e': 0.011491188384178648}",20,5,25.723652758321496,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.002, 'e': 0.011433732442257755}",30,18,23.34888426525202,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.002, 'e': 0.011376563780046466}",35,21,24.885061617693715,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.002, 'e': 0.011319680961146234}",20,11,14.756565948551389,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.002, 'e': 0.011263082556340504}",30,8,35.75840267376714,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.002, 'e': 0.0112067671435588}",20,8,18.161094119725316,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.002, 'e': 0.011150733307841006}",25,17,18.247862769019882,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.002, 'e': 0.011094979641301801}",25,14,20.425130398098204,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.002, 'e': 0.011039504743095292}",30,17,28.517624546338595,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.002, 'e': 0.010984307219379815}",20,16,7.512659916072839,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.002, 'e': 0.010929385683282916}",20,0,34.25218298347179,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
903,False,"{'a': 0.002, 'e': 0.010874738754866503}",30,16,24.55153468187604,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.002, 'e': 0.01082036506109217}",20,11,16.200928207329877,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
905,False,"{'a': 0.002, 'e': 0.010766263235786708}",25,3,34.71303090262894,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.002, 'e': 0.010712431919607775}",25,14,18.431917736609815,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.002, 'e': 0.010658869760009735}",25,15,17.266326087718202,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.002, 'e': 0.010605575411209687}",30,22,15.071803244025146,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.002, 'e': 0.010552547534153639}",20,16,7.109715758921561,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.002, 'e': 0.01049978479648287}",30,18,18.541683126454902,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.002, 'e': 0.010447285872500456}",20,12,16.520619272550057,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.002, 'e': 0.010395049443137953}",25,11,24.969007552891686,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.002, 'e': 0.010343074195922264}",20,8,21.871666386576752,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.002, 'e': 0.010291358824942653}",20,13,12.357161493556433,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.002, 'e': 0.010239902030817939}",25,7,35.27100072622685,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.002, 'e': 0.01018870252066385}",25,5,29.959030744490168,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.002, 'e': 0.010137759008060531}",20,12,12.660737514444119,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.002, 'e': 0.010087070213020228}",20,0,27.97613724870079,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
919,False,"{'a': 0.002, 'e': 0.010036634861955126}",25,15,18.962273426745234,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.002, 'e': 0.00998645168764535}",25,15,20.550409375679052,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.002, 'e': 0.009936519429207124}",20,3,25.041038036813923,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.002, 'e': 0.009886836832061088}",20,8,18.85136458209905,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.002, 'e': 0.009837402647900784}",20,15,6.563148136349519,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.002, 'e': 0.00978821563466128}",25,0,43.28385695204022,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
